# inventory-allowlist-scalar.txt — the pinned audit surface of the SCALAR layer
# (check-scalar.sh Phase 2c). Same format and same discipline as the main
# allowlist: INV|module|name|kind|cone, one line per constant, reviewed as a
# DIFF rather than read line by line.
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_19|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_20|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_21|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_22|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_23|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_24|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_25|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7._simp_1_71|theorem|propext
INV|Proofs.ScalarBytesSpec|ScalarProofs.bytes_word_loop_tail_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.ScalarProofs.loop_step.match_1.eq_1|theorem|
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.ScalarProofs.loop_step.match_1.eq_2|theorem|
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.ScalarProofs.loop_step.match_1.splitter|def|
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.eq_1|theorem|
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.eq_2|theorem|
INV|Proofs.ScalarBytesSpec|_private.Proofs.ScalarBytesSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.splitter|def|
INV|Proofs.ScalarDenote|ScalarProofs.Ell|def|
INV|Proofs.ScalarDenote|ScalarProofs.L_bnd|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.L_limbs|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.L_val|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.Sc.exists_limbs.match_1_1|def|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.Sc.exists_limbs|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.ScBnd|def|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.Sc|def|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs._aux_Proofs_ScalarDenote___unexpand_ScalarProofs_scDenote_1|def|
INV|Proofs.ScalarDenote|ScalarProofs.scDenote|def|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.scLimbs|def|propext
INV|Proofs.ScalarDenote|ScalarProofs.scVal._sparseCasesOn_1|def|propext
INV|Proofs.ScalarDenote|ScalarProofs.scVal._sparseCasesOn_2|def|propext
INV|Proofs.ScalarDenote|ScalarProofs.scVal.match_1|def|propext
INV|Proofs.ScalarDenote|ScalarProofs.scVal_eq|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.scVal|def|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarDenote|ScalarProofs.«_aux_Proofs_ScalarDenote___macroRules_ScalarProofs_term⟦_⟧_1»|def|
INV|Proofs.ScalarDenote|ScalarProofs.«term⟦_⟧»|def|
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_10|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_11|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_12|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_13|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_14|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_3|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_7|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_8|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec._simp_1_9|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.fbw_parts_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_1|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_3|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._proof_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_11|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_13|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_14|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_15|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_16|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_19|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_20|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_21|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_22|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec._simp_1_9|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.from_bytes_wide_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_1|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_26|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_28|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_29|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_30|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_31|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_32|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_33|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_34|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_35|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_36|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_3|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._proof_1_9|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_11|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_13|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_14|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_15|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_16|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_19|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_20|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_21|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_22|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_23|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec._simp_1_24|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_hi_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_1|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_26|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_28|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_29|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_30|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_31|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_32|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_33|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_34|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_35|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_36|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_37|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_38|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_39|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_3|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._proof_1_9|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_11|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_13|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_14|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_15|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_16|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_19|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_20|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_21|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_22|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_23|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec._simp_1_24|theorem|propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.split_words_lo_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.wide_split_telescope._proof_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarFromBytesSpec|ScalarProofs.wide_split_telescope|theorem|Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.RR_denote|theorem|Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.RR_limbs|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.RR_lt|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.RR_scVal|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.R_isUnit|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.col_bound|theorem|Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_11|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_13|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_14|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_15|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_16|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_17|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_18|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_19|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_1|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_3|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec._proof_1_9|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarFullMulSpec|ScalarProofs.mul_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarLoop|Aeneas.Std.core.cmp.impls.PartialOrdUsize.lt.eq_1|theorem|
INV|Proofs.ScalarLoop|Aeneas.Std.core.iter.range.StepUsize.forward_checked.eq_1|theorem|propext
INV|Proofs.ScalarLoop|ScalarProofs.loop_step.match_1|def|
INV|Proofs.ScalarLoop|ScalarProofs.loop_step|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_ge_spec._proof_1_4|theorem|Quot.sound,propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_ge_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_lt_spec._proof_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_lt_spec._proof_1_5|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_lt_spec._simp_1_6|theorem|propext
INV|Proofs.ScalarLoop|ScalarProofs.range_next_lt_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarLoop|_private.Proofs.ScalarLoop.0.Aeneas.Std.core.iter.adapters.step_by.skipN.match_1.eq_1|theorem|
INV|Proofs.ScalarLoop|_private.Proofs.ScalarLoop.0.Aeneas.Std.core.iter.adapters.step_by.skipN.match_1.eq_2|theorem|
INV|Proofs.ScalarLoop|_private.Proofs.ScalarLoop.0.Aeneas.Std.core.iter.adapters.step_by.skipN.match_1.splitter|def|
INV|Proofs.ScalarMain|ScalarProofs.canonical_mul_bound|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalarImplementation|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalar_add_correct|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalar_mul_correct|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalar_sub_correct._proof_1_1|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalar_sub_correct._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMain|ScalarProofs.scalar_sub_correct|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|Aeneas.Std.Array.make.congr_simp|theorem|
INV|Proofs.ScalarMontSpec|Aeneas.Std.Array.make.eq_1|theorem|
INV|Proofs.ScalarMontSpec|ScalarProofs.LFACTOR_val|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_bound._proof_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_bound|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_cancel|theorem|propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_head_telescope|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_key|theorem|propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_17|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_18|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_19|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_20|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_21|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_22|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_23|theorem|Quot.sound,propext
INV|Proofs.ScalarMontSpec|ScalarProofs.mont_tail_spec._proof_1_24|theorem|Quot.sound,propext
